doc_id,doi,source,status,error
eqnet-102,10.1038/s41598-025-30304-x,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-102,10.1038/s41598-025-30438-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-102,10.1007/s42399-025-02237-z,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1020,10.1186/s12951-025-03888-9,openalex,ready,
eqnet-1020,10.1016/j.fuel.2026.138556,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1020,10.1016/j.optcom.2026.132903,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1021,10.1001/jamaoncol.2025.1646,openalex,ready,
eqnet-1021,10.17660/actahortic.2019.1252.11,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1021,10.1371/journal.pone.0309305,openalex,ready,
eqnet-1022,10.1186/s12893-025-03436-0,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1022,10.1007/s10029-025-03520-7,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1022,10.1007/s10029-025-03567-6,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1023,10.31643/2027/6445.07,openalex,ready,
eqnet-1023,10.1038/s41598-025-18775-4,openalex,ready,
eqnet-1023,10.1007/s10143-025-04016-9,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1024,10.12957/redp.2026.90910,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
eqnet-1024,10.19139/soic-2310-5070-3032,openalex,ready,
eqnet-1024,10.31127/tuje.1804146,openalex,ready,
eqnet-1027,10.1038/s41598-025-33947-y,openalex,ready,
eqnet-1027,10.1038/s41467-025-65548-8,openalex,ready,
eqnet-1027,10.1038/s41598-025-32444-6,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-103,10.1186/s44147-025-00847-x,crossref,ready,
eqnet-103,10.1038/s41598-025-31317-2,openalex,ready,
eqnet-103,10.22036/pcr.2025.540201.2722,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
eqnet-1030,10.1038/s42004-025-01839-x,openalex,ready,
eqnet-1030,10.1038/s41597-025-06446-y,crossref,ready,
eqnet-1030,10.1007/s12104-025-10251-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1032,10.1038/s41598-025-30450-2,openalex,ready,
eqnet-1032,10.1038/s41598-025-32573-y,openalex,ready,
eqnet-1032,10.1038/s42004-025-01841-3,openalex,ready,
eqnet-1033,10.1038/s41598-025-30450-2,openalex,ready,
eqnet-1033,10.1186/s40658-025-00814-8,openalex,ready,
eqnet-1033,10.1186/s40643-025-01005-0,openalex,ready,
eqnet-1034,10.1016/j.biomaterials.2025.123700,openalex,ready,
eqnet-1034,10.1016/j.bbrc.2026.153272,openalex,ready,
eqnet-1034,10.1007/s12668-025-02334-2,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1041,10.1007/s11220-025-00712-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1041,10.1038/s41598-025-29880-9,crossref,ready,
eqnet-1041,10.1038/s41598-025-33019-1,openalex,ready,
eqnet-1042,10.1007/s10792-025-03904-9,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1042,10.1007/s00018-025-06020-0,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1042,10.1186/s13046-025-03610-5,openalex,ready,
eqnet-1043,10.12957/redp.2026.90910,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
eqnet-1043,10.19139/soic-2310-5070-3032,openalex,ready,
eqnet-1043,10.31127/tuje.1804146,openalex,ready,
eqnet-1044,10.1186/s44147-025-00847-x,crossref,ready,
eqnet-1044,10.1038/s41598-025-31317-2,openalex,ready,
eqnet-1044,10.22036/pcr.2025.540201.2722,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
eqnet-1045,10.1186/s44147-025-00847-x,crossref,ready,
eqnet-1045,10.1038/s41598-025-31317-2,openalex,ready,
eqnet-1045,10.22036/pcr.2025.540201.2722,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
eqnet-1046,10.1038/s42004-025-01839-x,openalex,ready,
eqnet-1046,10.1038/s41597-025-06446-y,crossref,ready,
eqnet-1046,10.1007/s12104-025-10251-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1047,10.1007/s43450-025-00711-2,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1047,10.1186/s13568-025-01993-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1047,10.1186/s12951-025-03916-8,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1048,10.1016/j.watres.2026.125327,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1048,10.1016/j.sipas.2026.100327,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1048,10.1016/j.eswa.2025.129645,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1051,10.1038/s42004-025-01839-x,openalex,ready,
eqnet-1051,10.1038/s41597-025-06446-y,crossref,ready,
eqnet-1051,10.1007/s12104-025-10251-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1052,10.1186/s12944-025-02826-w,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1052,10.1038/s41598-025-33357-0,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1052,10.1038/s41598-025-33419-3,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1053,10.1016/j.ijbiomac.2025.149983,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1053,10.1016/j.jddst.2025.107408,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1053,10.1016/j.ijbiomac.2024.130990,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1054,10.1038/s41467-021-21036-3,crossref,ready,
eqnet-1055,10.1016/j.colsurfa.2006.10.041,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1056,10.1038/s41612-025-01284-6,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1056,10.1007/s12559-025-10535-w,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1056,10.1038/s41699-025-00643-4,openalex,ready,
eqnet-1057,10.1186/s12903-025-07355-7,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1057,10.1186/s12645-025-00360-z,openalex,ready,
eqnet-1057,10.1186/s41181-025-00411-1,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1058,10.31127/tuje.1804146,openalex,ready,
eqnet-1058,10.1186/s13595-025-01309-3,openalex,ready,
eqnet-1058,10.1007/s44187-025-00768-x,openalex,ready,
eqnet-1059,10.1109/mei.2026.11306296,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1059,10.1108/ejim-09-2024-1022,openalex,ready,
eqnet-1059,10.1038/s41467-026-68779-5,crossref,ready,
eqnet-106,10.1038/s42004-025-01839-x,openalex,ready,
eqnet-106,10.1038/s41597-025-06446-y,crossref,ready,
eqnet-106,10.1007/s12104-025-10251-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1060,10.1038/s43246-025-01025-5,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1060,10.1186/s13054-025-05742-8,openalex,ready,
eqnet-1060,10.1038/s41598-025-31292-8,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1061,10.1186/s12870-025-07934-4,openalex,ready,
eqnet-1061,10.1186/s13023-025-04163-8,openalex,ready,
eqnet-1061,10.1016/j.jphotochem.2026.117033,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1062,10.1016/j.scitotenv.2024.174827,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1062,10.1109/icmt.2011.6003001,openalex,ready,
eqnet-1062,10.7717/peerj.14684,openalex,ready,
eqnet-1063,10.1038/s42004-025-01839-x,openalex,ready,
eqnet-1063,10.1038/s41597-025-06446-y,crossref,ready,
eqnet-1063,10.1007/s12104-025-10251-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1064,10.1038/s42004-025-01839-x,openalex,ready,
eqnet-1064,10.1038/s41597-025-06446-y,crossref,ready,
eqnet-1064,10.1007/s12104-025-10251-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1065,10.1038/s42004-025-01839-x,openalex,ready,
eqnet-1065,10.1038/s41597-025-06446-y,crossref,ready,
eqnet-1065,10.1007/s12104-025-10251-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1066,10.1038/s42004-025-01839-x,openalex,ready,
eqnet-1066,10.1038/s41597-025-06446-y,crossref,ready,
eqnet-1066,10.1007/s12104-025-10251-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1067,10.1038/s41531-025-01230-6,openalex,ready,
eqnet-1067,10.1016/j.ntm.2025.100110,openalex,ready,
eqnet-1067,10.1186/s13071-025-07165-4,crossref,ready,
eqnet-1068,10.1007/s43450-025-00711-2,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1068,10.1186/s13568-025-01993-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1068,10.1186/s12951-025-03916-8,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1069,10.1186/s12870-025-07934-4,openalex,ready,
eqnet-1069,10.1186/s13023-025-04163-8,openalex,ready,
eqnet-1069,10.1016/j.jphotochem.2026.117033,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1070,10.1016/j.bioadv.2025.214696,openalex,ready,
eqnet-1070,10.1016/j.marpolbul.2026.119220,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1070,10.1016/j.saa.2025.127094,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1071,10.31127/tuje.1804146,openalex,ready,
eqnet-1071,10.1186/s13595-025-01309-3,openalex,ready,
eqnet-1071,10.1007/s44187-025-00768-x,openalex,ready,
eqnet-1072,10.31127/tuje.1804146,openalex,ready,
eqnet-1072,10.1186/s13595-025-01309-3,openalex,ready,
eqnet-1072,10.1007/s44187-025-00768-x,openalex,ready,
eqnet-1073,10.1186/s12951-025-04012-7,openalex,ready,
eqnet-1073,10.1186/s12906-025-05192-3,openalex,ready,
eqnet-1073,10.1016/j.biomaterials.2025.123935,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1074,10.1007/s43450-025-00711-2,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1074,10.1186/s13568-025-01993-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1074,10.1186/s12951-025-03916-8,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1075,10.1007/s43450-025-00711-2,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1075,10.1186/s13568-025-01993-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1075,10.1186/s12951-025-03916-8,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1076,10.1186/s44147-025-00847-x,crossref,ready,
eqnet-1076,10.1038/s41598-025-31317-2,openalex,ready,
eqnet-1076,10.22036/pcr.2025.540201.2722,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
eqnet-1077,10.1186/s44147-025-00847-x,crossref,ready,
eqnet-1077,10.1038/s41598-025-31317-2,openalex,ready,
eqnet-1077,10.22036/pcr.2025.540201.2722,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
eqnet-1078,10.1186/s44147-025-00847-x,crossref,ready,
eqnet-1078,10.1038/s41598-025-31317-2,openalex,ready,
eqnet-1078,10.22036/pcr.2025.540201.2722,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
eqnet-1079,10.1186/s44147-025-00847-x,crossref,ready,
eqnet-1079,10.1038/s41598-025-31317-2,openalex,ready,
eqnet-1079,10.22036/pcr.2025.540201.2722,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
eqnet-1080,10.1186/s44147-025-00847-x,crossref,ready,
eqnet-1080,10.1038/s41598-025-31317-2,openalex,ready,
eqnet-1080,10.22036/pcr.2025.540201.2722,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
eqnet-1081,10.1186/s44147-025-00847-x,crossref,ready,
eqnet-1081,10.1038/s41598-025-31317-2,openalex,ready,
eqnet-1081,10.22036/pcr.2025.540201.2722,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
eqnet-1082,10.1186/s44147-025-00847-x,crossref,ready,
eqnet-1082,10.1038/s41598-025-31317-2,openalex,ready,
eqnet-1082,10.22036/pcr.2025.540201.2722,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
eqnet-1083,10.12957/redp.2026.90910,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
eqnet-1083,10.19139/soic-2310-5070-3032,openalex,ready,
eqnet-1083,10.31127/tuje.1804146,openalex,ready,
eqnet-1084,10.12957/redp.2026.90910,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
eqnet-1084,10.19139/soic-2310-5070-3032,openalex,ready,
eqnet-1084,10.31127/tuje.1804146,openalex,ready,
eqnet-1085,10.12957/redp.2026.90910,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
eqnet-1085,10.19139/soic-2310-5070-3032,openalex,ready,
eqnet-1085,10.31127/tuje.1804146,openalex,ready,
eqnet-1086,10.12957/redp.2026.90910,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
eqnet-1086,10.19139/soic-2310-5070-3032,openalex,ready,
eqnet-1086,10.31127/tuje.1804146,openalex,ready,
eqnet-1087,10.1038/s41598-025-30304-x,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1087,10.1038/s41598-025-30438-y,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1087,10.1007/s42399-025-02237-z,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1088,10.1038/s41467-025-66981-5,openalex,ready,
eqnet-1088,10.1038/s41598-025-31162-3,crossref,ready,
eqnet-1088,10.1038/s41378-025-01104-0,openalex,ready,
eqnet-1089,10.1186/s12951-025-03891-0,openalex,ready,
eqnet-1089,10.1186/s12951-025-03953-3,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1089,10.1007/s11033-025-11334-0,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1090,10.1007/s11220-025-00712-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1090,10.1038/s41598-025-29880-9,crossref,ready,
eqnet-1090,10.1038/s41598-025-33019-1,openalex,ready,
eqnet-1091,10.1186/s12957-025-04167-5,openalex,ready,
eqnet-1091,10.1186/s12893-025-03383-w,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1091,10.1038/s41598-025-30053-x,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1092,10.1186/s12957-025-04167-5,openalex,ready,
eqnet-1092,10.1186/s12893-025-03383-w,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1092,10.1038/s41598-025-30053-x,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1093,10.1038/s41598-025-30591-4,openalex,ready,
eqnet-1093,10.1038/s41598-025-29676-x,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1093,10.1186/s12902-025-02152-3,openalex,ready,
eqnet-1094,10.1186/s12974-025-03647-5,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1094,10.1186/s13059-025-03915-w,openalex,ready,
eqnet-1094,10.1186/s12951-025-03916-8,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1095,10.13925/j.cnki.gsxb.20250114,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
eqnet-1095,10.15291/sic/2.15.lc.7,openalex,ready,
eqnet-1095,10.1007/s11069-025-07276-2,openalex,ready,
eqnet-1097,10.1038/s41531-025-01230-6,openalex,ready,
eqnet-1097,10.1016/j.ntm.2025.100110,openalex,ready,
eqnet-1097,10.1186/s13071-025-07165-4,crossref,ready,
eqnet-110,10.4025/actascihealthsci.v48i1.75131,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
eqnet-110,10.1038/s41598-025-32635-1,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-110,10.1007/s00436-025-08583-0,crossref,ready,
eqnet-1109,10.1186/s12885-025-15365-5,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1109,10.1007/s43939-025-00441-1,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1109,10.1038/s41525-025-00542-z,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1111,10.1186/s44147-025-00847-x,crossref,ready,
eqnet-1111,10.1038/s41598-025-31317-2,openalex,ready,
eqnet-1111,10.22036/pcr.2025.540201.2722,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
eqnet-1112,10.1186/s13049-026-01544-1,crossref,ready,
eqnet-1112,10.1186/s13102-025-01370-5,crossref,ready,
eqnet-1112,10.1186/s41043-025-01215-4,openalex,ready,
eqnet-1113,10.12957/redp.2026.90910,fallback,fallback,elsevier_abstract_missing | openalex_not_found | crossref_not_found
eqnet-1113,10.19139/soic-2310-5070-3032,openalex,ready,
eqnet-1113,10.31127/tuje.1804146,openalex,ready,
eqnet-1114,10.1007/s11220-025-00712-4,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1114,10.1038/s41598-025-29880-9,crossref,ready,
eqnet-1114,10.1038/s41598-025-33019-1,openalex,ready,
eqnet-1115,10.1016/j.jpba.2025.117270,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1115,10.1007/978-3-032-05573-6_11,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1115,10.1016/j.optlaseng.2025.109495,fallback,fallback,elsevier_abstract_missing | openalex_abstract_missing | crossref_abstract_missing
eqnet-1116,10.1186/s13287-025-04858-6,crossref,ready,
eqnet-1116,10.1186/s12964-025-02576-3,openalex,ready,
