document_id,equipment_id,name,org_name,query,title,doi,source,year,reason_not_auto,decision
eqnet-1720,eqnet-1720,圧力測定用ラマンユニット,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Spatial distribution of microplastics in Persian Gulf marine environments,10.1038/s41598-025-31948-5,Scientific Reports,2026,strict_match_failed,
eqnet-1720,eqnet-1720,圧力測定用ラマンユニット,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Tailoring the electrochemical performance of MoO3 nanocomposites with MWCNTs and rGO for high-performance supercapacitors,10.1038/s41598-025-32926-7,Scientific Reports,2026,strict_match_failed,
eqnet-1721,eqnet-1721,赤外顕微鏡システム,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""infrared spectroscopy"") AND DOCTYPE(ar OR cp)",Biodegradation of low-density polyethylene (LDPE) bags using fungal isolates from Gondar municipal solid waste disposal soil,10.1007/s44274-026-00540-7,Discover Environment,2026,strict_match_failed,
eqnet-1721,eqnet-1721,赤外顕微鏡システム,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""infrared spectroscopy"") AND DOCTYPE(ar OR cp)",Dual-photon–driven hydrogen evolution in copper-based photocatalysts under near-infrared and visible light,10.1038/s41467-025-67014-x,Nature Communications,2026,strict_match_failed,
eqnet-1721,eqnet-1721,赤外顕微鏡システム,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""infrared spectroscopy"") AND DOCTYPE(ar OR cp)",Simazine inclusion complexes with cucurbiturils (n = 6–8): experimental and molecular dynamics studies,10.1038/s41598-025-32843-9,Scientific Reports,2026,strict_match_failed,
eqnet-1721,eqnet-1721,赤外顕微鏡システム,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""infrared spectroscopy"") AND DOCTYPE(ar OR cp)",On-surface synthesis platform for highly branched oligomers based on sequential C—C coupling and C—H activation of carbenes,10.1038/s41467-025-67604-9,Nature Communications,2026,strict_match_failed,
eqnet-1721,eqnet-1721,赤外顕微鏡システム,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""infrared spectroscopy"") AND DOCTYPE(ar OR cp)",Exploring of therapeutic potential of indirubin-loaded nanofibrous scaffolds for localized melanoma treatment,10.1186/s13036-025-00598-6,Journal of Biological Engineering,2026,strict_match_failed,
eqnet-1721,eqnet-1721,赤外顕微鏡システム,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""infrared spectroscopy"") AND DOCTYPE(ar OR cp)",TiO₂ nanotube-supported Cu(II)-Schiff base complex as an efficient heterogeneous catalyst for A³ coupling reactions under solvent-free conditions,10.1038/s41598-025-33398-5,Scientific Reports,2026,strict_match_failed,
eqnet-1721,eqnet-1721,赤外顕微鏡システム,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""infrared spectroscopy"") AND DOCTYPE(ar OR cp)",The investigation of the optical and morphological properties of metal iron oxide-based Fe2O3-WO3-ZrO2 and Fe2O3-WO3 nanocomposites,10.1038/s41598-025-30455-x,Scientific Reports,2026,strict_match_failed,
eqnet-1721,eqnet-1721,赤外顕微鏡システム,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""infrared spectroscopy"") AND DOCTYPE(ar OR cp)",Experimental analysis of roasted and raw turtle butchery and implications for early human cognition and behaviour,10.1038/s41598-025-31738-z,Scientific Reports,2026,strict_match_failed,
eqnet-1721,eqnet-1721,赤外顕微鏡システム,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""infrared spectroscopy"") AND DOCTYPE(ar OR cp)",Synthesis of δ-bismuth oxide stable at room temperature for use in industrial applications,10.1038/s41598-025-33146-9,Scientific Reports,2026,strict_match_failed,
eqnet-1721,eqnet-1721,赤外顕微鏡システム,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""infrared spectroscopy"") AND DOCTYPE(ar OR cp)",Corticomuscular coupling alterations in subacute stroke patients: insights from fNIRS and sEMG,10.1186/s12883-025-04589-4,BMC Neurology,2026,strict_match_failed,
eqnet-1721,eqnet-1721,赤外顕微鏡システム,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""infrared spectroscopy"") AND DOCTYPE(ar OR cp)",Mechanistic insights into promoted biogas production and reduced antibiotic resistance genes’ risks of dry anaerobic digestion of organic wastes with biochar addition,10.1186/s40643-025-01003-2,Bioresources and Bioprocessing,2026,strict_match_failed,
eqnet-1721,eqnet-1721,赤外顕微鏡システム,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""infrared spectroscopy"") AND DOCTYPE(ar OR cp)",Interbrain synchrony and its potential role in modulating the impact of traumatic events,10.1038/s41398-025-03770-0,Translational Psychiatry,2026,strict_match_failed,
eqnet-1721,eqnet-1721,赤外顕微鏡システム,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""infrared spectroscopy"") AND DOCTYPE(ar OR cp)",Pomegranate peel as a natural reducing agent in leaching of manganese concentrate,10.1038/s41598-025-31994-z,Scientific Reports,2026,strict_match_failed,
eqnet-1721,eqnet-1721,赤外顕微鏡システム,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""infrared spectroscopy"") AND DOCTYPE(ar OR cp)",Hierarchical flower-like AlOOH/CoO(OH) nanocomposite electrodes for high-performance supercapacitors,10.1186/s11671-026-04452-6,Discover Nano,2026,strict_match_failed,
eqnet-1721,eqnet-1721,赤外顕微鏡システム,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""infrared spectroscopy"") AND DOCTYPE(ar OR cp)","The arginine/gallic acid-based deep eutectic solvent as a capable catalyst for the green synthesis of pyrano[2,3-d]pyrimidines",10.1038/s41598-025-34760-3,Scientific Reports,2026,strict_match_failed,
eqnet-1721,eqnet-1721,赤外顕微鏡システム,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""infrared spectroscopy"") AND DOCTYPE(ar OR cp)",Characterization and Identification of the lacquered gauze excavated from Lianying Han Tomb in China,10.1038/s40494-026-02298-w,Npj Heritage Science,2026,strict_match_failed,
eqnet-1721,eqnet-1721,赤外顕微鏡システム,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""infrared spectroscopy"") AND DOCTYPE(ar OR cp)",Trait psychoticism is associated with greater intersubject neural dissimilarity during naturalistic social movie viewing,10.1038/s41598-025-33646-8,Scientific Reports,2026,strict_match_failed,
eqnet-1721,eqnet-1721,赤外顕微鏡システム,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""infrared spectroscopy"") AND DOCTYPE(ar OR cp)",Sustainable synthesis of iron-sludge derived MOFs : solvent-directed optimization for enhanced methylene blue degradation,10.1186/s44147-025-00863-x,Journal of Engineering and Applied Science,2026,strict_match_failed,
eqnet-1722,eqnet-1722,顕微レーザーラマンシステム,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Raman signatures of single point defects in hexagonal boron nitride quantum emitters,10.1038/s41524-025-01921-x,Npj Computational Materials,2026,strict_match_failed,
eqnet-1722,eqnet-1722,顕微レーザーラマンシステム,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Enhanced plasmonic biosensors with machine learning for ultra-sensitive detection,10.1186/s11671-025-04422-4,Discover Nano,2026,strict_match_failed,
eqnet-1722,eqnet-1722,顕微レーザーラマンシステム,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Multi-analytical study of shaping firing and painted inscriptions in a Roman Titulus Pictus amphora,10.1038/s40494-025-02279-5,Npj Heritage Science,2026,strict_match_failed,
eqnet-1722,eqnet-1722,顕微レーザーラマンシステム,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Steric and hydrophilic/hydrophobic effects of organic cations on electrochemical CO reduction,10.1038/s41467-025-67761-x,Nature Communications,2026,strict_match_failed,
eqnet-1722,eqnet-1722,顕微レーザーラマンシステム,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)","Geomaterials for medicine or alchemy in a Western Han (206BCE–8CE) Tomb at Hongtushan, Shandong",10.1038/s40494-026-02312-1,Npj Heritage Science,2026,strict_match_failed,
eqnet-1722,eqnet-1722,顕微レーザーラマンシステム,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Layer-dependent Raman polarization anisotropy in MoS₂ films grown by 200 mm-scale atomic layer deposition,10.1038/s41598-025-09826-x,Scientific Reports,2026,strict_match_failed,
eqnet-1722,eqnet-1722,顕微レーザーラマンシステム,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Electron-beam charge injection for contactless small-angle alignment in graphene/hBN heterostructures,10.1038/s41699-025-00658-x,Npj 2d Materials and Applications,2026,strict_match_failed,
eqnet-1722,eqnet-1722,顕微レーザーラマンシステム,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)","Archaeometric characterisation of materials and techniques in Roman wall painting: the Domus of Salvius in Cartagena, Spain",10.1038/s40494-025-02198-5,Npj Heritage Science,2026,strict_match_failed,
eqnet-1722,eqnet-1722,顕微レーザーラマンシステム,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Provenance study of Tang-dynasty black-glazed porcelains unearthed at the Yingou site,10.1038/s40494-026-02321-0,Npj Heritage Science,2026,strict_match_failed,
eqnet-1722,eqnet-1722,顕微レーザーラマンシステム,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Probing electrical double layer via triboelectric charge transfer,10.1038/s41467-025-67094-9,Nature Communications,2026,strict_match_failed,
eqnet-1722,eqnet-1722,顕微レーザーラマンシステム,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Controlled electrodeposition of tungsten oxide nanoparticles on MXene nanosheets-framework for ultrasensitive light enhanced detection of dopamine,10.1038/s41598-025-29125-9,Scientific Reports,2026,strict_match_failed,
eqnet-1722,eqnet-1722,顕微レーザーラマンシステム,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Unveiling the structure–magnetism interplay in the ferrimagnetic pyrochlore Gd2CrSbO7 with significant cryo–magnetocaloric performance,10.1038/s43246-025-01024-6,Communications Materials,2026,strict_match_failed,
eqnet-1722,eqnet-1722,顕微レーザーラマンシステム,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Doping induced enhancement for acetone sensing in ceria,10.1038/s41598-025-32242-0,Scientific Reports,2026,strict_match_failed,
eqnet-1722,eqnet-1722,顕微レーザーラマンシステム,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Feasibility of Hydrothermal Activation for Conversion of Biomass of Sterculia Foetida into Hard Carbon Anode for Sodium-Ion Battery,10.1007/s12155-025-10953-6,Bioenergy Research,2026,strict_match_failed,
eqnet-1722,eqnet-1722,顕微レーザーラマンシステム,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Investigation on the influence of CH4 hydrate dissociation on depressurization replacement efficiency in CO2 hydrate sequestration,10.1007/s43979-026-00161-2,Carbon Neutrality,2026,strict_match_failed,
eqnet-1722,eqnet-1722,顕微レーザーラマンシステム,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Enhanced supercapacitor performance of BiOI nanoflowers/rGO nanocomposites with GO modified gel electrolyte,10.1186/s40712-025-00367-9,Journal of Materials Science Materials in Engineering,2026,strict_match_failed,
eqnet-1722,eqnet-1722,顕微レーザーラマンシステム,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Utilization of wastes from bioethanol production for the fabrication of new adsorbents for the removal of toxic dye in water,10.1038/s41598-026-35236-8,Scientific Reports,2026,strict_match_failed,
eqnet-1722,eqnet-1722,顕微レーザーラマンシステム,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Sustainable upcycling of industrial black liquor into carbon dots via one-pot hydrothermal synthesis: the role of precursor concentration,10.1007/s43939-025-00505-2,Discover Materials,2026,strict_match_failed,
eqnet-1722,eqnet-1722,顕微レーザーラマンシステム,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Spatial distribution of microplastics in Persian Gulf marine environments,10.1038/s41598-025-31948-5,Scientific Reports,2026,strict_match_failed,
eqnet-1722,eqnet-1722,顕微レーザーラマンシステム,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Tailoring the electrochemical performance of MoO3 nanocomposites with MWCNTs and rGO for high-performance supercapacitors,10.1038/s41598-025-32926-7,Scientific Reports,2026,strict_match_failed,
eqnet-2179,eqnet-2179,温度変化型屈折率測定装置(京都フィッション・トラック・RIMS2000),高知大学 海洋コア国際研究所,"TITLE-ABS-KEY(""mass spectrometry"") AND DOCTYPE(ar OR cp)",MIMI: Molecular Isotope Mass Identifier for stable isotope-labeled Fourier transform ultra-high mass resolution data analysis,10.1186/s12859-025-06348-1,BMC Bioinformatics,2026,strict_match_failed,
eqnet-2179,eqnet-2179,温度変化型屈折率測定装置(京都フィッション・トラック・RIMS2000),高知大学 海洋コア国際研究所,"TITLE-ABS-KEY(""mass spectrometry"") AND DOCTYPE(ar OR cp)","An adaptive, continuous-learning framework for clinical decision-making from proteome-wide biofluid data",10.1038/s41467-025-67968-y,Nature Communications,2026,strict_match_failed,
eqnet-2179,eqnet-2179,温度変化型屈折率測定装置(京都フィッション・トラック・RIMS2000),高知大学 海洋コア国際研究所,"TITLE-ABS-KEY(""mass spectrometry"") AND DOCTYPE(ar OR cp)",Exploring the chemodiversity of antimicrobial minalemines from Didemnum granulatum by neutral loss graph,10.1038/s41598-025-32070-2,Scientific Reports,2026,strict_match_failed,
eqnet-2179,eqnet-2179,温度変化型屈折率測定装置(京都フィッション・トラック・RIMS2000),高知大学 海洋コア国際研究所,"TITLE-ABS-KEY(""mass spectrometry"") AND DOCTYPE(ar OR cp)",Identification of a novel ACADSB variant for the presymptomatic diagnosis of 2-Methylbutyryl-CoA dehydrogenase deficiency through newborn screening in Iran,10.1186/s13023-025-04163-8,Orphanet Journal of Rare Diseases,2026,strict_match_failed,
eqnet-2179,eqnet-2179,温度変化型屈折率測定装置(京都フィッション・トラック・RIMS2000),高知大学 海洋コア国際研究所,"TITLE-ABS-KEY(""mass spectrometry"") AND DOCTYPE(ar OR cp)",Spectral and biomolecular evidence from fibers of two Hexi Corridor ancient turquoise mining sites,10.1038/s40494-025-02272-y,Npj Heritage Science,2026,strict_match_failed,
