document_id,equipment_id,name,org_name,query,title,doi,source,year,genre,auto_match,reason,model_tokens,vendor_tokens,core_terms
eqnet-1148,eqnet-1148,多光子励起レーザ走査型顕微鏡 一式,広島大学 学術・社会産学連携室(社会連携) ひろしま医工連携・先進医療イノベーション拠点,"TITLE-ABS-KEY(""fluorescence microscopy"") AND DOCTYPE(ar OR cp)",Sodium butyrate augments the antibacterial activity of tetracycline against clinical isolates of multidrug-resistant Vibrio cholerae,10.1186/s13099-025-00791-4,Gut Pathogens,2026,Article,no,strict_match_failed,,,蛍光顕微鏡 | fluorescencemicroscopy | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-1148,eqnet-1148,多光子励起レーザ走査型顕微鏡 一式,広島大学 学術・社会産学連携室(社会連携) ひろしま医工連携・先進医療イノベーション拠点,"TITLE-ABS-KEY(""fluorescence microscopy"") AND DOCTYPE(ar OR cp)",Reinforced optical cage systems enable drift-free single-molecule localization microscopy,10.1038/s44172-025-00566-4,Communications Engineering,2026,Article,no,strict_match_failed,,,蛍光顕微鏡 | fluorescencemicroscopy | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-1148,eqnet-1148,多光子励起レーザ走査型顕微鏡 一式,広島大学 学術・社会産学連携室(社会連携) ひろしま医工連携・先進医療イノベーション拠点,"TITLE-ABS-KEY(""fluorescence microscopy"") AND DOCTYPE(ar OR cp)",Synthesis of terbium and silica modified graphene quantum dots for targeted bioimaging of breast cancer cells using folate receptors,10.1038/s41598-025-33188-z,Scientific Reports,2026,Article,no,strict_match_failed,,,蛍光顕微鏡 | fluorescencemicroscopy | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-1148,eqnet-1148,多光子励起レーザ走査型顕微鏡 一式,広島大学 学術・社会産学連携室(社会連携) ひろしま医工連携・先進医療イノベーション拠点,"TITLE-ABS-KEY(""fluorescence microscopy"") AND DOCTYPE(ar OR cp)",Cell density and single-cell heterogeneity reveal distinct competence induction dynamics in the high-GC Gram-positive Micrococcus luteus,10.1186/s12866-026-04757-7,BMC Microbiology,2026,Article,no,strict_match_failed,,,蛍光顕微鏡 | fluorescencemicroscopy | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-1148,eqnet-1148,多光子励起レーザ走査型顕微鏡 一式,広島大学 学術・社会産学連携室(社会連携) ひろしま医工連携・先進医療イノベーション拠点,"TITLE-ABS-KEY(""fluorescence microscopy"") AND DOCTYPE(ar OR cp)",DFT-guided photostable chitosan-derived carbon quantum dots as colloidal antibacterial and bioimaging agents,10.1038/s41598-025-31920-3,Scientific Reports,2026,Article,no,strict_match_failed,,,蛍光顕微鏡 | fluorescencemicroscopy | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-1148,eqnet-1148,多光子励起レーザ走査型顕微鏡 一式,広島大学 学術・社会産学連携室(社会連携) ひろしま医工連携・先進医療イノベーション拠点,"TITLE-ABS-KEY(""fluorescence microscopy"") AND DOCTYPE(ar OR cp)",Design and biological evaluation of novel water-soluble complexes based on thiosemicarbazone as prospective anticancer agents,10.1038/s41598-025-33889-5,Scientific Reports,2026,Article,no,strict_match_failed,,,蛍光顕微鏡 | fluorescencemicroscopy | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-1148,eqnet-1148,多光子励起レーザ走査型顕微鏡 一式,広島大学 学術・社会産学連携室(社会連携) ひろしま医工連携・先進医療イノベーション拠点,"TITLE-ABS-KEY(""fluorescence microscopy"") AND DOCTYPE(ar OR cp)","Semilichen, an unjustly neglected symbiotic system between green biofilms and true lichens",10.1038/s41598-025-30542-z,Scientific Reports,2026,Article,no,strict_match_failed,,,蛍光顕微鏡 | fluorescencemicroscopy | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-1148,eqnet-1148,多光子励起レーザ走査型顕微鏡 一式,広島大学 学術・社会産学連携室(社会連携) ひろしま医工連携・先進医療イノベーション拠点,"TITLE-ABS-KEY(""fluorescence microscopy"") AND DOCTYPE(ar OR cp)",Oxysterol Induced Fluid-Fluid Phase Separation in Saturated Phosphatidylcholine Membranes: Influence of Lipid Chain Length,10.1007/s00232-026-00374-7,Journal of Membrane Biology,2026,Article,no,strict_match_failed,,,蛍光顕微鏡 | fluorescencemicroscopy | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-1148,eqnet-1148,多光子励起レーザ走査型顕微鏡 一式,広島大学 学術・社会産学連携室(社会連携) ひろしま医工連携・先進医療イノベーション拠点,"TITLE-ABS-KEY(""fluorescence microscopy"") AND DOCTYPE(ar OR cp)",Methods for the fabrication of polyelectrolyte capsules for different biomedical applications,10.1186/s11671-025-04345-0,Discover Nano,2026,Article,no,strict_match_failed,,,蛍光顕微鏡 | fluorescencemicroscopy | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-1148,eqnet-1148,多光子励起レーザ走査型顕微鏡 一式,広島大学 学術・社会産学連携室(社会連携) ひろしま医工連携・先進医療イノベーション拠点,"TITLE-ABS-KEY(""fluorescence microscopy"") AND DOCTYPE(ar OR cp)",Photoprotective and cryoprotective effect of the carotenoid bacterioruberin on peripheral blood mononuclear cells,10.1007/s00253-025-13665-1,Applied Microbiology and Biotechnology,2026,Article,no,strict_match_failed,,,蛍光顕微鏡 | fluorescencemicroscopy | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-1148,eqnet-1148,多光子励起レーザ走査型顕微鏡 一式,広島大学 学術・社会産学連携室(社会連携) ひろしま医工連携・先進医療イノベーション拠点,"TITLE-ABS-KEY(""fluorescence microscopy"") AND DOCTYPE(ar OR cp)",Investigating morphological and biological reproductive traits in self-fertile and -infertile macadamia cultivars,10.1186/s12870-025-07976-8,BMC Plant Biology,2026,Article,no,strict_match_failed,,,蛍光顕微鏡 | fluorescencemicroscopy | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-1148,eqnet-1148,多光子励起レーザ走査型顕微鏡 一式,広島大学 学術・社会産学連携室(社会連携) ひろしま医工連携・先進医療イノベーション拠点,"TITLE-ABS-KEY(""fluorescence microscopy"") AND DOCTYPE(ar OR cp)",Diagnostic accuracy of ARK Checker® C/G–DyLight® 488: simultaneous detection of Giardia and Cryptosporidium by fluorescent antibody microscopy,10.1186/s41182-026-00907-9,Tropical Medicine and Health,2026,Article,no,strict_match_failed,,,蛍光顕微鏡 | fluorescencemicroscopy | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-1148,eqnet-1148,多光子励起レーザ走査型顕微鏡 一式,広島大学 学術・社会産学連携室(社会連携) ひろしま医工連携・先進医療イノベーション拠点,"TITLE-ABS-KEY(""fluorescence microscopy"") AND DOCTYPE(ar OR cp)",A novel variant p.Y250C of FZD4 influences Norrine/β-catenin signaling pathway that associates with familial exudative vitreoretinopathy (FEVR),10.1038/s41598-025-34442-0,Scientific Reports,2026,Article,no,strict_match_failed,,,蛍光顕微鏡 | fluorescencemicroscopy | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-1148,eqnet-1148,多光子励起レーザ走査型顕微鏡 一式,広島大学 学術・社会産学連携室(社会連携) ひろしま医工連携・先進医療イノベーション拠点,"TITLE-ABS-KEY(""fluorescence microscopy"") AND DOCTYPE(ar OR cp)","Intracellular autofluorescence enables the isolation of viable, functional human muscle reserve cells with distinct Pax7 levels and stem cell states",10.1186/s13287-025-04811-7,Stem Cell Research and Therapy,2026,Article,no,strict_match_failed,,,蛍光顕微鏡 | fluorescencemicroscopy | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-1148,eqnet-1148,多光子励起レーザ走査型顕微鏡 一式,広島大学 学術・社会産学連携室(社会連携) ひろしま医工連携・先進医療イノベーション拠点,"TITLE-ABS-KEY(""fluorescence microscopy"") AND DOCTYPE(ar OR cp)",Closed-loop optogenetic control of cell biology enables outcome-driven microscopy,10.1038/s41467-025-67848-5,Nature Communications,2026,Article,no,strict_match_failed,,,蛍光顕微鏡 | fluorescencemicroscopy | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-1148,eqnet-1148,多光子励起レーザ走査型顕微鏡 一式,広島大学 学術・社会産学連携室(社会連携) ひろしま医工連携・先進医療イノベーション拠点,"TITLE-ABS-KEY(""fluorescence microscopy"") AND DOCTYPE(ar OR cp)",Microwave-assisted synthesis of new triangulenium dyes for lifetime imaging microscopy (FLIM),10.1038/s41598-025-31688-6,Scientific Reports,2026,Article,no,strict_match_failed,,,蛍光顕微鏡 | fluorescencemicroscopy | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-1148,eqnet-1148,多光子励起レーザ走査型顕微鏡 一式,広島大学 学術・社会産学連携室(社会連携) ひろしま医工連携・先進医療イノベーション拠点,"TITLE-ABS-KEY(""fluorescence microscopy"") AND DOCTYPE(ar OR cp)",Shape-morphing active particles with invertible effective polarizability for configurable locomotion and steering,10.1038/s41467-025-65482-9,Nature Communications,2026,Article,no,strict_match_failed,,,蛍光顕微鏡 | fluorescencemicroscopy | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-1148,eqnet-1148,多光子励起レーザ走査型顕微鏡 一式,広島大学 学術・社会産学連携室(社会連携) ひろしま医工連携・先進医療イノベーション拠点,"TITLE-ABS-KEY(""fluorescence microscopy"") AND DOCTYPE(ar OR cp)",Investigating probe-receptor interactions and enhancing fluorescence guided surgery with fluorescence lifetime imaging and NF-800 in HER-2 positive esophageal adenocarcinoma,10.1038/s41598-025-31872-8,Scientific Reports,2026,Article,no,strict_match_failed,,,蛍光顕微鏡 | fluorescencemicroscopy | confocalmicroscopy | multiphotonmicroscopy | twophotonmicroscopy
eqnet-1720,eqnet-1720,圧力測定用ラマンユニット,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Plasma-based Raman spectroscopy for early detection of acute myocardial infarction in murine models,10.1038/s41598-025-30292-y,Scientific Reports,2026,Article,yes,core_term_in_title,,,ラマン分光 | ramanspectroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman
eqnet-1720,eqnet-1720,圧力測定用ラマンユニット,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",The first microseconds of the life of excited heptamethine cyanine revealed by femtosecond stimulated Raman spectroscopy,10.1038/s42004-025-01850-2,Communications Chemistry,2026,Article,yes,core_term_in_title,,,ラマン分光 | ramanspectroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman
eqnet-1720,eqnet-1720,圧力測定用ラマンユニット,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Raman spectroscopy as an alternative approach for prediction of silicate mineral content in sedimentary rocks,10.1038/s41598-025-32826-w,Scientific Reports,2026,Article,yes,core_term_in_title,,,ラマン分光 | ramanspectroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman
eqnet-1720,eqnet-1720,圧力測定用ラマンユニット,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Surface enhanced Raman spectroscopy and machine learning as an accurate and rapid diagnostic tool for hydrocephalus,10.1038/s41598-025-32177-6,Scientific Reports,2026,Article,yes,core_term_in_title,,,ラマン分光 | ramanspectroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman
eqnet-1720,eqnet-1720,圧力測定用ラマンユニット,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Raman signatures of single point defects in hexagonal boron nitride quantum emitters,10.1038/s41524-025-01921-x,Npj Computational Materials,2026,Article,no,strict_match_failed,,,ラマン分光 | ramanspectroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman
eqnet-1720,eqnet-1720,圧力測定用ラマンユニット,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Enhanced plasmonic biosensors with machine learning for ultra-sensitive detection,10.1186/s11671-025-04422-4,Discover Nano,2026,Article,no,strict_match_failed,,,ラマン分光 | ramanspectroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman
eqnet-1720,eqnet-1720,圧力測定用ラマンユニット,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Multi-analytical study of shaping firing and painted inscriptions in a Roman Titulus Pictus amphora,10.1038/s40494-025-02279-5,Npj Heritage Science,2026,Article,no,strict_match_failed,,,ラマン分光 | ramanspectroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman
eqnet-1720,eqnet-1720,圧力測定用ラマンユニット,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Steric and hydrophilic/hydrophobic effects of organic cations on electrochemical CO reduction,10.1038/s41467-025-67761-x,Nature Communications,2026,Article,no,strict_match_failed,,,ラマン分光 | ramanspectroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman
eqnet-1720,eqnet-1720,圧力測定用ラマンユニット,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)","Geomaterials for medicine or alchemy in a Western Han (206BCE–8CE) Tomb at Hongtushan, Shandong",10.1038/s40494-026-02312-1,Npj Heritage Science,2026,Article,no,strict_match_failed,,,ラマン分光 | ramanspectroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman
eqnet-1720,eqnet-1720,圧力測定用ラマンユニット,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Layer-dependent Raman polarization anisotropy in MoS₂ films grown by 200 mm-scale atomic layer deposition,10.1038/s41598-025-09826-x,Scientific Reports,2026,Article,no,strict_match_failed,,,ラマン分光 | ramanspectroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman
eqnet-1720,eqnet-1720,圧力測定用ラマンユニット,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)",Electron-beam charge injection for contactless small-angle alignment in graphene/hBN heterostructures,10.1038/s41699-025-00658-x,Npj 2d Materials and Applications,2026,Article,no,strict_match_failed,,,ラマン分光 | ramanspectroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman
eqnet-1720,eqnet-1720,圧力測定用ラマンユニット,岡山大学 惑星物質研究所,"TITLE-ABS-KEY(""raman spectroscopy"") AND DOCTYPE(ar OR cp)","Archaeometric characterisation of materials and techniques in Roman wall painting: the Domus of Salvius in Cartagena, Spain",10.1038/s40494-025-02198-5,Npj Heritage Science,2026,Article,no,strict_match_failed,,,ラマン分光 | ramanspectroscopy | 顕微ラマン | ラマン顕微鏡 | ramanmicroscope | confocalraman
